timestamp,open,high,low,close,volume
2025-05-08 12:55:00,288.1910,288.4400,287.7500,287.8800,673815
2025-05-08 12:50:00,288.3441,288.6800,288.1000,288.2008,532473
2025-05-08 12:45:00,288.3005,288.4999,287.7110,288.3122,683480
2025-05-08 12:40:00,287.4300,288.3800,287.0900,288.3800,732499
2025-05-08 12:35:00,287.0515,287.5800,287.0000,287.4700,597821
2025-05-08 12:30:00,287.3290,287.4656,286.7816,287.1200,984462
2025-05-08 12:25:00,288.4301,288.7600,287.1800,287.3000,1027846
2025-05-08 12:20:00,289.5600,289.7899,288.4000,288.4900,846304
2025-05-08 12:15:00,288.6500,289.5800,288.5984,289.5800,1048383
2025-05-08 12:10:00,288.1950,288.7800,287.9100,288.6000,767509
2025-05-08 12:05:00,288.6497,288.6900,287.8000,288.2000,796330
2025-05-08 12:00:00,288.8100,289.1300,287.9400,288.6800,762860
2025-05-08 11:55:00,289.0200,289.1300,287.8300,288.8003,1229426
2025-05-08 11:50:00,288.8200,289.4200,288.0000,289.0400,1504802
2025-05-08 11:45:00,289.4788,289.7500,288.5400,288.8148,1537241
2025-05-08 11:40:00,287.2999,289.8000,287.2001,289.4850,2293056
